expected_crop	source_type	file	resultType	gate	bestCrop	bestClass	is_real_field_photo	trigger_G5	trigger_G5b	trigger_G7a	trigger_uncertain	trigger_uncertain_gap	trigger_uncertain_second_crop	trigger_uncertain_entropy	trigger_uncertain_class_ratio	bestClassProb	bestCropTotal	secondCropTotal	otherLeaf	entropy	top1	top1_p	top2	top2_p	top3	top3_p
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.211.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.9244611363469545	0.9244645393393903	0.00045212025550259117	0.07508334040236275	0.39030567307090114	beans_healthy	0.9244611363469545	other_leaf	0.07508334040236275	potato_healthy	0.0004521103249795084
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.212.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.9043471735584188	0.9043490338962544	8.171520369040276e-05	0.09556925089728259	0.45604520989516034	beans_healthy	0.9043471735584188	other_leaf	0.09556925089728259	potato_healthy	8.171349665102934e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.214.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.9592810427663118	0.9592858601028157	2.1058568000266985e-06	0.04071203403771259	0.2456850549711599	beans_healthy	0.9592810427663118	other_leaf	0.04071203403771259	beans_rust	3.9478701454426725e-06
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.23.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8538748882852331	0.8558930491663448	0.0003231087394201539	0.1437838419629864	0.6188010508827875	beans_healthy	0.8538748882852331	other_leaf	0.1437838419629864	beans_rust	0.002010399854667765
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.232.jpg	healthy	G7e_healthy_safety_focus_override	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.7487191967778157	0.8383456252626725	0.00032118961069335053	0.16133318510558323	1.0582187942440857	beans_healthy	0.7487191967778157	other_leaf	0.16133318510558323	beans_rust	0.08900617488710438
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.233.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8766065456523903	0.8766255241435953	7.82483934745999e-06	0.12336665101412896	0.5394442865281222	beans_healthy	0.8766065456523903	other_leaf	0.12336665101412896	beans_angular_leaf_spot	1.0353299178467528e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.239.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8615844832544822	0.8617898182256196	1.0321909402826492e-06	0.13820914958060854	0.5825236983898896	beans_healthy	0.8615844832544822	other_leaf	0.13820914958060854	beans_rust	0.00010787636139036456
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.242.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8197096441921444	0.8210059107435662	0.0002731366999375781	0.17872095255313922	0.6959206411536095	beans_healthy	0.8197096441921444	other_leaf	0.17872095255313922	beans_rust	0.0008868502127134279
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.243.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8908366181626368	0.892016710605365	1.3378580884542512e-05	0.10796991081094921	0.5071116399680494	beans_healthy	0.8908366181626368	other_leaf	0.10796991081094921	beans_rust	0.0011627592315893735
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.244.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.919638332842744	0.9196388771284529	1.8975993977578793e-05	0.08034214687482168	0.40371854467303336	beans_healthy	0.919638332842744	other_leaf	0.08034214687482168	potato_healthy	1.897583542285077e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.256.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8853904156389337	0.8853907805427084	3.3518861900352875e-06	0.11460586756830361	0.5137279942063727	beans_healthy	0.8853904156389337	other_leaf	0.11460586756830361	potato_healthy	3.351878407866979e-06
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.268.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.9077949597969375	0.9078161128675394	1.2946501268333587e-05	0.09217094062842524	0.44427610544634827	beans_healthy	0.9077949597969375	other_leaf	0.09217094062842524	beans_angular_leaf_spot	1.5287597916965462e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.27.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8960221756862146	0.8960223387260983	5.040762707979589e-06	0.10397262050841012	0.48156265325051617	beans_healthy	0.8960221756862146	other_leaf	0.10397262050841012	potato_healthy	5.040709250909821e-06
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.272.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8456067855925391	0.8466335327498475	0.04308713610115641	0.11027933114505536	0.7615059783445184	beans_healthy	0.8456067855925391	other_leaf	0.11027933114505536	potato_healthy	0.0430721053985684
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.275.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.9422460501681158	0.9422468356293687	6.692528062747445e-05	0.05768623908729564	0.31922679855704245	beans_healthy	0.9422460501681158	other_leaf	0.05768623908729564	potato_healthy	6.692485125591549e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.293.jpg	healthy	G7e_healthy_safety_focus_override	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.7213581139454713	0.7213581355112869	6.485474293538582e-05	0.2785770097428293	0.8544705439798592	beans_healthy	0.7213581139454713	other_leaf	0.2785770097428293	potato_healthy	6.48546372663746e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.294.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8350903127650516	0.8352916051708488	6.924378175716093e-06	0.16470147044811526	0.6482991968588266	beans_healthy	0.8350903127650516	other_leaf	0.16470147044811526	beans_rust	0.00019814809420949525
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\train_healthy_healthy_train.303.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8010389458386629	0.915848459860959	0.00155638371156538	0.0825951563797723	0.946609890212772	beans_healthy	0.8010389458386629	beans_rust	0.11183041997165898	other_leaf	0.0825951563797723
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.10.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9754335459879581	0.9788257018714882	3.1675750119277794e-06	0.021171130550849092	0.18357433713179672	beans_rust	0.9754335459879581	other_leaf	0.021171130550849092	beans_healthy	0.0024163000497111173
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.112.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8928165383220624	0.9140415154172848	3.628094747981161e-05	0.08592220362386918	0.5845664328811141	beans_rust	0.8928165383220624	other_leaf	0.08592220362386918	beans_angular_leaf_spot	0.01676926698048063
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.12.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9071785065227475	0.9072239699009559	3.1779210028555987e-09	0.09277602691835446	0.4464176956524403	beans_rust	0.9071785065227475	other_leaf	0.09277602691835446	beans_angular_leaf_spot	3.577126980068658e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.125.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8709046503762401	0.8790456267008412	4.936265655541329e-05	0.12090501063973981	0.6062716193151024	beans_rust	0.8709046503762401	other_leaf	0.12090501063973981	beans_angular_leaf_spot	0.005973095999087103
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.126.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8792725427219522	0.8909972348700972	0.0003956765933057913	0.10860708842361112	0.601916878181236	beans_rust	0.8792725427219522	other_leaf	0.10860708842361112	beans_healthy	0.007816030448326999
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.138.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.902360925751668	0.9033378356810667	3.6946260210978525e-07	0.09666179485354655	0.4702207706683333	beans_rust	0.902360925751668	other_leaf	0.09666179485354655	beans_angular_leaf_spot	0.000689134539628167
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.148.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9680549408728569	0.9693718981406677	5.425802300062682e-08	0.030628047598649066	0.21221442431809884	beans_rust	0.9680549408728569	other_leaf	0.030628047598649066	beans_angular_leaf_spot	0.001280567875459703
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.152.jpg	disease	G5_preserve_focus_crop	beans	beans_rust	True	True	False	False	False	False	False	False	False	0.3819694592683945	0.3819694592683945	0.000420207347476812	0.6176103333803934	1.1711321765493599	other_leaf	0.6176103333803934	beans_rust	0.34031648603836157	beans_healthy	0.038349915733274266
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.156.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.79598128958005	0.8393039279406905	0.00020462118820449747	0.16049144955750594	0.9217080123234693	beans_rust	0.79598128958005	other_leaf	0.16049144955750594	beans_healthy	0.031044705807843815
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.157.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8859979178428267	0.8974837408697957	0.0003437025973668847	0.10217255644027241	0.5804822774508925	beans_rust	0.8859979178428267	other_leaf	0.10217255644027241	beans_healthy	0.0067706918936051574
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.170.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9660523168953533	0.9672144587339518	5.16048517248372e-07	0.032785025214864275	0.22221370309000896	beans_rust	0.9660523168953533	other_leaf	0.032785025214864275	beans_healthy	0.0007606693030267739
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.171.jpg	disease	G7a_crop_total_focus_rescue	beans	beans_rust	True	False	False	True	False	False	False	False	False	0.6964359209842048	0.7029294784198936	8.127014289832874e-07	0.29706970887538275	0.9368894759615592	beans_rust	0.6964359209842048	other_leaf	0.29706970887538275	beans_healthy	0.004308941171122058
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.175.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8781736520595904	0.879906074138993	3.6607931799947426e-05	0.12005731792638359	0.5489599172492514	beans_rust	0.8781736520595904	other_leaf	0.12005731792638359	beans_healthy	0.001569939633859028
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.177.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8578829958100461	0.8587375961358161	2.861482781067081e-08	0.14126237524651405	0.5978326905056486	beans_rust	0.8578829958100461	other_leaf	0.14126237524651405	beans_angular_leaf_spot	0.0007180964543138769
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.181.jpg	uncertain	G7c_entropy	beans	beans_rust	True	False	False	False	True	False	False	True	False	0.41169873683173375	0.8001429608673847	0.00037281293367139403	0.19948422610167255	1.5395176064958	beans_rust	0.41169873683173375	beans_healthy	0.38692985118935325	other_leaf	0.19948422610167255
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.2.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8791086775881006	0.8800679852930572	3.7883189570308134e-07	0.11993163587223016	0.540811817434148	beans_rust	0.8791086775881006	other_leaf	0.11993163587223016	beans_angular_leaf_spot	0.0006950630129210448
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.20.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9174831138485119	0.9203624739664172	3.351796136796936e-05	0.07960400806944427	0.4300330592055407	beans_rust	0.9174831138485119	other_leaf	0.07960400806944427	beans_healthy	0.002784465837685505
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.201.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.7804904406839004	0.9693851391373226	0.00034374374300736763	0.03027111590262943	1.002986117628842	beans_rust	0.7804904406839004	beans_angular_leaf_spot	0.16161436378798807	other_leaf	0.03027111590262943
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.209.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8892863920719153	0.8904169169849456	8.465526108679472e-05	0.10949842775116245	0.5125317554526094	beans_rust	0.8892863920719153	other_leaf	0.10949842775116245	beans_healthy	0.0010695711962285576
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.218.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8121122259469273	0.8722068887890864	0.008630714638546132	0.1191452316140444	0.9738685679806708	beans_rust	0.8121122259469273	other_leaf	0.1191452316140444	beans_healthy	0.04256184031115991
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.235.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9139926100869158	0.9188388868999319	2.4129948349253323e-05	0.08113687095216573	0.4527556799230651	beans_rust	0.9139926100869158	other_leaf	0.08113687095216573	beans_angular_leaf_spot	0.004284416831610537
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\bean_train_bean_rust_train.238.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.8377269285841061	0.8812762388604232	1.018555566618717e-06	0.11872274248851708	0.7766389778618441	beans_rust	0.8377269285841061	other_leaf	0.11872274248851708	beans_angular_leaf_spot	0.0434811201408516
